ID,observation_id,Mag,Magerr,MJD
TranID1004061090274153419,87895,19.0535,0.185200703605534,53757.24198015031
TranID1004061090274153419,87896,19.1195,0.192531383954162,53757.249989455995
TranID1004061090274153419,87897,18.4767,0.144563253312676,53757.256974178395
TranID1004061090274153419,87898,19.0971,0.191327352276184,53757.26398899309
TranID1004061090274153419,87899,18.9598,0.166254528815217,54028.36640825219
TranID1004061090274153419,87900,18.843,0.158496960057319,54028.3761667246
TranID1004061090274153419,87901,19.1165,0.178594871953161,54028.3858828358
TranID1004061090274153419,87902,19.0726,0.17506468597171304,54028.3956318172
TranID1004061090274153419,87903,18.0437,0.11606462160968302,54499.1393727432
TranID1004061090274153419,87904,18.0751,0.11797333638385,54499.1442456711
TranID1004061090274153419,87905,18.0764,0.13103413120556698,54499.155639525496
TranID1004061090274153419,87906,18.2274,0.124090203320018,54499.163676840304
TranID1004061090274153419,87907,18.7817,0.16292883597766,54507.1775307059
TranID1004061090274153419,87908,19.3131,0.215204890225264,54507.1839818405
TranID1004061090274153419,87909,19.4456,0.233418153667393,54507.1904277662
TranID1004061090274153419,87910,19.3451,0.21915060685478505,54507.196845324295
TranID1004061090274153419,87911,19.8691,0.273333360712613,54538.139979583204
TranID1004061090274153419,87912,17.9043,0.114447315279853,55292.1190818171
TranID1004061090274153419,87913,18.1555,0.125269110943376,55292.1236698958
TranID1004061090274153419,87914,18.0461,0.12072309515007598,55292.1282395949
TranID1004061090274153419,87915,18.022,0.119841230401195,55292.1328376271
TranID1004061090274153419,87916,21.0405,0.5355152371206671,55919.1936011575
TranID1004061090274153419,87917,18.3778,0.135853309045156,56296.2045028703
TranID1004061090274153419,87918,18.4342,0.13870606077914202,56296.2112896759
TranID1004061090274153419,87919,18.2215,0.127764937124312,56296.218078900594
TranID1004061090274153419,87920,18.5129,0.145307612606978,56296.224882974806
TranID1011281090284102188,87921,17.937,0.133629759772114,53466.1224089931
TranID1011281090284102188,87922,18.1489,0.145984622816308,53466.127299398206
TranID1011281090284102188,87923,18.2553,0.152849723024577,53466.132335636794
TranID1011281090284102188,87924,17.9971,0.136965203036331,53466.1372304396
TranID1011281090284102188,87925,14.0164,0.0545357652049102,53705.3655083333
TranID1011281090284102188,87926,14.045,0.0548324228862422,53705.375815671396
TranID1011281090284102188,87927,14.0449,0.0546765264649219,53705.386184352
TranID1011281090284102188,87928,14.0327,0.0545655316146584,53705.39658255781
TranID1011281090284102188,87929,14.2719,0.0624721540708935,53709.3684660418
TranID1011281090284102188,87930,14.2759,0.0624105432019625,53709.369671192304
TranID1011281090284102188,87931,14.282,0.0625415500395628,53709.370902395705
TranID1011281090284102188,87932,14.3321,0.0629845126923467,53709.372137060185
TranID1011281090284102188,87933,18.3298,0.13631998940441806,53725.37559880781
TranID1011281090284102188,87934,18.2854,0.134294497027524,53725.382590358604
TranID1011281090284102188,87935,18.4475,0.143640214962237,53725.3896114351
TranID1011281090284102188,87936,18.1609,0.12778644490624902,53725.3966206946
TranID1011281090284102188,87937,18.595,0.15074256341802406,53731.2668840624
TranID1011281090284102188,87938,18.3644,0.136669040001979,53731.2754741898
TranID1011281090284102188,87939,18.4731,0.14236513527862302,53731.284109918895
TranID1011281090284102188,87940,18.337,0.13450765436748502,53731.2927047918
TranID1011281090284102188,87941,18.5039,0.154618796626991,53677.3613082408
TranID1011281090284102188,87942,18.3124,0.13760168241768694,53677.3669030787
TranID1011281090284102188,87943,18.2735,0.15818998369978698,53677.372500115496
TranID1011281090284102188,87944,18.3388,0.142027517932429,53677.3781045601
TranID1011281090284102188,87945,18.7042,0.17547129005485598,53684.434885023205
TranID1011281090284102188,87946,18.4292,0.16264324827627802,53684.44030428259
TranID1011281090284102188,87947,18.4056,0.154493573311525,53684.4457013081
TranID1011281090284102188,87948,18.7384,0.164679801085176,53684.45109706
TranID1011281090284102188,87949,18.3203,0.13699736842954,53699.2903008913
TranID1011281090284102188,87950,18.4277,0.143201007469596,53699.2972418633
TranID1011281090284102188,87951,18.3917,0.14099188934834,53699.3042067941
TranID1011281090284102188,87952,18.2598,0.13326586978088,53699.3111400115
TranID1011281090284102188,87953,18.2614,0.14391968186857998,53648.442164815
TranID1011281090284102188,87954,18.311,0.14757499032671806,53648.447236713
TranID1011281090284102188,87955,18.3179,0.149663168200624,53648.4521251503
TranID1011281090284102188,87956,18.2866,0.14753790165699698,53648.45702701389
TranID1011281090284102188,87957,18.2421,0.13141608465798502,53668.3800380207
TranID1011281090284102188,87958,18.5066,0.146855177883851,53668.388136562404
TranID1011281090284102188,87959,18.0994,0.124238234069221,53668.39629634241
TranID1011281090284102188,87960,18.5751,0.150514184356296,53668.4044819446
TranID1011281090284102188,87961,18.3742,0.142584084301805,53643.4615177317
TranID1011281090284102188,87962,18.7059,0.16506470729551,53643.4700718634
TranID1011281090284102188,87963,18.7041,0.164805140508833,53643.478643923496
TranID1011281090284102188,87964,18.7129,0.165238533341551,53643.4871678474
TranID1011281090284102188,87965,18.5258,0.15395920214339,53827.1153708217
TranID1011281090284102188,87966,18.2715,0.138382936979998,53827.1223005671
TranID1011281090284102188,87967,18.3586,0.143929352028465,53827.129232048486
TranID1011281090284102188,87968,18.2617,0.139262368801821,53827.1361261341
TranID1011281090284102188,87969,18.2735,0.132200155587216,54080.44538405071
TranID1011281090284102188,87970,18.5088,0.15516141106740802,54080.451819097194
TranID1011281090284102188,87971,18.1144,0.122023087158336,54081.3749919678
TranID1011281090284102188,87972,18.2059,0.126337967053026,54081.3810019908
TranID1011281090284102188,87973,18.1629,0.124260226173462,54081.3869808796
TranID1011281090284102188,87974,18.2296,0.127614770287926,54081.3929983103
TranID1011281090284102188,87975,18.4254,0.134774992210976,54090.27055334489
TranID1011281090284102188,87976,18.2623,0.126390898909739,54090.277579629816
TranID1011281090284102188,87977,17.9987,0.114045102898734,54090.2845936343
TranID1011281090284102188,87978,18.2374,0.125189680635094,54090.2915714122
TranID1011281090284102188,87979,18.5206,0.14733186873003398,53757.2414501505
TranID1011281090284102188,87980,18.3092,0.136021237025756,53757.249457604295
TranID1011281090284102188,87981,18.3881,0.14071508999484802,53757.256443715196
TranID1011281090284102188,87982,18.3571,0.138938607515169,53757.2634554049
TranID1011281090284102188,87983,18.3178,0.135461949014688,53763.220745891296
TranID1011281090284102188,87984,18.2986,0.134395304034767,53763.2293440048
TranID1011281090284102188,87985,18.5053,0.14679793089927898,53763.23804582191
TranID1011281090284102188,87986,18.4801,0.145964244628172,53763.246723923796
TranID1011281090284102188,87987,18.6521,0.195890358256762,53817.1332239352
TranID1011281090284102188,87988,18.3333,0.17685000716672394,53817.1457460878
TranID1011281090284102188,87989,17.9121,0.14479497504143898,53817.1519600578
TranID1011281090284102188,87990,18.3042,0.12768823467979598,54054.2819033102
TranID1011281090284102188,87991,18.1133,0.118858825993965,54054.2899111109
TranID1011281090284102188,87992,18.1788,0.121010671837091,54054.2979236688
TranID1011281090284102188,87993,18.1704,0.120671771437366,54054.305927187685
TranID1011281090284102188,87994,18.0939,0.117577984358909,54064.400279270994
TranID1011281090284102188,87995,18.2531,0.1249863567554,54064.4053466437
TranID1011281090284102188,87996,18.174,0.121251229639868,54064.41037919
TranID1011281090284102188,87997,18.2857,0.12653247634454598,54064.415421227
TranID1011281090284102188,87998,14.9686,0.0584032612262448,54009.427820034805
TranID1011281090284102188,87999,14.9926,0.0585398979029823,54009.4358917363
TranID1011281090284102188,88000,14.9844,0.0585237728815452,54009.4439591551
TranID1011281090284102188,88001,14.9897,0.0584653041117863,54009.452060243086
TranID1011281090284102188,88002,18.5324,0.139155555463177,54030.464883784814
TranID1011281090284102188,88003,18.314,0.12779566905296005,54030.4719822914
TranID1011281090284102188,88004,18.6939,0.149646433449265,54030.4791190974
TranID1011281090284102188,88005,18.2631,0.12548286294866806,54030.486185196794
TranID1011281090284102188,88006,18.6087,0.15052557090935,54039.3633504049
TranID1011281090284102188,88007,18.595,0.148785586082539,54039.3665445484
TranID1011281090284102188,88008,18.2698,0.128110807752193,54039.3697524653
TranID1011281090284102188,88009,18.4774,0.13968839252735502,54039.372961875095
TranID1011281090284102188,88010,18.3435,0.13098330294893698,54439.328544305594
TranID1011281090284102188,88011,18.4343,0.13520468634866,54439.3357817014
TranID1011281090284102188,88012,18.2992,0.12833199029154,54439.3429584489
TranID1011281090284102188,88013,18.2615,0.126668748668102,54439.3502045255
TranID1011281090284102188,88014,18.5042,0.138567231016778,54449.3006336922
TranID1011281090284102188,88015,18.4684,0.136138866712342,54449.3071847106
TranID1011281090284102188,88016,18.4952,0.138012965193674,54449.3137383913
TranID1011281090284102188,88017,18.4347,0.134635421231146,54449.3202924188
TranID1011281090284102188,88018,18.784,0.156541560625435,54465.2456356944
TranID1011281090284102188,88019,18.6495,0.147702419917207,54465.2529670717
TranID1011281090284102188,88020,18.8977,0.16443789063411202,54465.2603014698
TranID1011281090284102188,88021,18.4129,0.133769044672318,54465.2676281016
TranID1011281090284102188,88022,18.7399,0.15643686254303,54110.2082492132
TranID1011281090284102188,88023,19.0235,0.203205308620123,54110.21923957161
TranID1011281090284102188,88024,18.3988,0.146975125434869,54110.225730868086
TranID1011281090284102188,88025,19.0298,0.194085365526024,54125.1427457175
TranID1011281090284102188,88026,18.7262,0.16808351298684698,54125.15153226871
TranID1011281090284102188,88027,19.1719,0.208213314265642,54125.1602788773
TranID1011281090284102188,88028,18.6648,0.163635217536399,54125.1690227199
TranID1011281090284102188,88029,18.1731,0.124972285921086,54169.1376467594
TranID1011281090284102188,88030,18.0486,0.119428807817657,54169.1436212501
TranID1011281090284102188,88031,18.0473,0.119503790314103,54169.1495930669
TranID1011281090284102188,88032,17.9608,0.116118684102263,54169.155579942315
TranID1011281090284102188,88033,18.0388,0.118842771951608,54180.1279974422
TranID1011281090284102188,88034,18.1437,0.123921114991412,54180.1344904746
TranID1011281090284102188,88035,18.2959,0.13175039936438102,54180.1410032986
TranID1011281090284102188,88036,18.3051,0.131153029126031,54180.147479317195
TranID1011281090284102188,88037,18.3209,0.13114281978426498,54412.387605937685
TranID1011281090284102188,88038,18.5834,0.145685113420422,54412.3930349075
TranID1011281090284102188,88039,18.523,0.142175150852413,54412.3984765047
TranID1011281090284102188,88040,18.3598,0.132623909741359,54412.4039059375
TranID1011281090284102188,88041,18.6897,0.15480731119947594,54419.2947364468
TranID1011281090284102188,88042,18.3573,0.13368833651918,54419.3044774421
TranID1011281090284102188,88043,18.3462,0.133710327647801,54419.3142473726
TranID1011281090284102188,88044,18.3791,0.135269787670583,54419.3240080439
TranID1011281090284102188,88045,18.4918,0.140933681016083,54382.4299225696
TranID1011281090284102188,88046,18.6257,0.15011750535551902,54382.4352744562
TranID1011281090284102188,88047,18.436,0.13882003503190302,54382.440655046106
TranID1011281090284102188,88048,18.2614,0.127977583613809,54382.446013993096
TranID1011281090284102188,88049,18.6197,0.14573571913646,54391.3591125463
TranID1011281090284102188,88050,18.5253,0.140933681016083,54391.3662383682
TranID1011281090284102188,88051,18.3006,0.12883598407978802,54391.3733872105
TranID1011281090284102188,88052,18.5917,0.144646908507316,54391.3805152313
TranID1011281090284102188,88053,18.6271,0.13981411123384302,54563.1347427316
TranID1011281090284102188,88054,18.6595,0.1424023178575,54563.1393877546
TranID1011281090284102188,88055,18.4093,0.129026997545645,54563.144029074196
TranID1011281090284102188,88056,19.5541,0.21731497846254505,54563.148644699104
TranID1011281090284102188,88057,18.5286,0.183043249378367,54571.1330025696
TranID1011281090284102188,88058,18.5905,0.14494360034592998,54804.340433518395
TranID1011281090284102188,88059,18.4451,0.132638126226699,54804.34776884269
TranID1011281090284102188,88060,18.371,0.13121774611250098,54804.3550079744
TranID1011281090284102188,88061,18.1892,0.120808829632217,54804.362260069196
TranID1011281090284102188,88062,14.1545,0.0533479494584564,54821.272725138704
TranID1011281090284102188,88063,14.1648,0.0533481385526483,54821.2809323728
TranID1011281090284102188,88064,14.1486,0.0533230026744195,54821.2890721297
TranID1011281090284102188,88065,14.1098,0.0532127866583834,54821.2971966088
TranID1011281090284102188,88066,18.2762,0.128002326337946,54499.139914433
TranID1011281090284102188,88067,18.4562,0.13853365240474802,54499.1447882871
TranID1011281090284102188,88068,18.5508,0.16164255889411802,54499.156176933095
TranID1011281090284102188,88069,18.4169,0.13493029582972302,54499.164219930804
TranID1011281090284102188,88070,18.7157,0.159837737450643,54507.1769943405
TranID1011281090284102188,88071,18.6116,0.15571727662063595,54507.1834459375
TranID1011281090284102188,88072,18.5824,0.15736815649974406,54507.1898903474
TranID1011281090284102188,88073,18.3909,0.14024651858018394,54507.1963133565
TranID1011281090284102188,88074,18.5701,0.143968068505762,54523.1512644445
TranID1011281090284102188,88075,18.2624,0.12720160620637,54523.1584702432
TranID1011281090284102188,88076,18.2314,0.125894485349007,54523.165613425896
TranID1011281090284102188,88077,18.3559,0.132652348591969,54523.172757985994
TranID1011281090284102188,88078,18.4075,0.134548943323965,54477.2306627776
TranID1011281090284102188,88079,18.512,0.13995333624160095,54477.2382508796
TranID1011281090284102188,88080,18.6911,0.150776926773591,54477.2457837849
TranID1011281090284102188,88081,18.5865,0.144123307412864,54477.2533670254
TranID1011281090284102188,88082,18.3846,0.134294497027524,54529.1585643287
TranID1011281090284102188,88083,18.6853,0.15266956973394902,54529.1644526967
TranID1011281090284102188,88084,18.131,0.121639710176754,54529.170343738486
TranID1011281090284102188,88085,18.623,0.148884003404068,54529.1762518981
TranID1011281090284102188,88086,18.5937,0.14968548955717598,54538.1253132289
TranID1011281090284102188,88087,18.6829,0.157188307859014,54538.132406400495
TranID1011281090284102188,88088,18.177,0.125695199340818,54538.139448657195
TranID1011281090284102188,88089,18.6138,0.150977951852855,54538.146473773304
TranID1011281090284102188,88090,19.5661,0.239860612786047,54554.1403854052
TranID1011281090284102188,88092,18.5793,0.15104710153364498,54554.144211168896
TranID1011281090284102188,88093,18.6142,0.153449674811982,54554.1480404167
TranID1011281090284102188,88094,18.5876,0.152074506968281,54554.151859583304
TranID1011281090284102188,88095,18.4667,0.13385361619283698,54773.3882238544
TranID1011281090284102188,88096,18.3135,0.12647045852947505,54773.3941564467
TranID1011281090284102188,88097,18.5955,0.140853238807135,54773.4001012961
TranID1011281090284102188,88098,18.0889,0.11626477362433303,54773.406143148
TranID1011281090284102188,88099,18.235,0.137926211879219,54788.465080451504
TranID1011281090284102188,88100,18.5677,0.158496960057319,54788.4699773382
TranID1011281090284102188,88101,18.3211,0.142621479388655,54788.4747729514
TranID1011281090284102188,88102,18.1094,0.130200176622631,54788.4796789813
TranID1011281090284102188,88103,18.2792,0.123062897212875,54746.4385551275
TranID1011281090284102188,88104,18.4086,0.129280198252037,54746.4452306829
TranID1011281090284102188,88105,18.5126,0.135473509004323,54746.45195370349
TranID1011281090284102188,88106,18.7088,0.14624534410530302,54746.4584668749
TranID1011281090284102188,88107,18.8675,0.23090601657944296,55073.458103368204
TranID1011281090284102188,88108,18.379,0.17800003522551305,55073.464439305586
TranID1011281090284102188,88109,18.7143,0.212265791839836,55073.4707628011
TranID1011281090284102188,88110,18.5625,0.19674966336089,55073.4771032754
TranID1011281090284102188,88111,18.619,0.146440722133793,55180.3396793054
TranID1011281090284102188,88112,18.7314,0.153602514311286,55180.34654460661
TranID1011281090284102188,88113,18.6456,0.147851589883888,55180.353443900596
TranID1011281090284102188,88114,18.6781,0.149971126747307,55180.3603322222
TranID1011281090284102188,88115,18.6592,0.149864480873465,55180.3671903354
TranID1011281090284102188,88116,18.6206,0.14350601338815802,54849.2356039006
TranID1011281090284102188,88117,18.7869,0.15487664468001502,54849.242790254815
TranID1011281090284102188,88118,18.6161,0.143229499319206,54849.250025219815
TranID1011281090284102188,88119,18.5368,0.13783554860868602,54849.257283796105
TranID1011281090284102188,88120,18.5491,0.145008181454794,55144.451407766
TranID1011281090284102188,88121,18.8653,0.165293971890159,55144.4586677547
TranID1011281090284102188,88122,18.5583,0.145287578646847,55144.465737210594
TranID1011281090284102188,88123,18.295,0.130716865283476,55144.472812349406
TranID1011281090284102188,88124,18.2889,0.128715579579845,55152.4292989699
TranID1011281090284102188,88125,18.6712,0.150943423210838,55152.4371940391
TranID1011281090284102188,88126,18.5407,0.143424763153913,55152.4451440047
TranID1011281090284102188,88127,18.4878,0.14011933498333,55152.45306563661
TranID1011281090284102188,88128,18.4804,0.136025155630352,55119.4985857178
TranID1011281090284102188,88129,18.9532,0.16693849514558898,55119.5131473611
TranID1011281090284102188,88130,18.3953,0.135404191355784,55125.4269503821
TranID1011281090284102188,88131,18.5231,0.142018312225521,55125.4336658912
TranID1011281090284102188,88132,18.6464,0.15032670502046305,55125.4402978355
TranID1011281090284102188,88133,18.423,0.136426723605225,55125.4469177313
TranID1011281090284102188,88134,18.4711,0.142804292160222,55095.4301023381
TranID1011281090284102188,88135,18.0973,0.12301268999087,55095.4361630557
TranID1011281090284102188,88136,18.4206,0.138998031474331,55095.4422541205
TranID1011281090284102188,88137,18.4797,0.14281838714460698,55095.4483535765
TranID1011281090284102188,88138,14.6955,0.0554100457397561,55534.304551539295
TranID1011281090284102188,88139,14.6865,0.0565842631706146,55534.319784235995
TranID1011281090284102188,88140,14.6635,0.0561499328277213,55534.3273136228
TranID1011281090284102188,88141,17.2765,0.0912163711998208,55538.3563918984
TranID1011281090284102188,88142,17.2467,0.09042270874343,55538.368015301
TranID1011281090284102188,88143,17.3008,0.0913836560883196,55538.3738106135
TranID1011281090284102188,88144,18.5831,0.18067684498079,55545.2479307872
TranID1011281090284102188,88145,18.4734,0.17126488931761702,55545.2618107639
TranID1011281090284102188,88146,18.8496,0.20467039036111806,55545.2687959491
TranID1011281090284102188,88147,18.4714,0.177210472106314,55557.2270345834
TranID1011281090284102188,88148,18.8417,0.22267749953727106,55557.2378855903
TranID1011281090284102188,88149,18.518,0.18142167817340504,55557.24329865741
TranID1011281090284102188,88150,18.3611,0.13241137814760498,55246.1447805786
TranID1011281090284102188,88151,18.8257,0.16160590724892498,55246.15168169
TranID1011281090284102188,88152,18.3573,0.132217707782069,55246.1586195254
TranID1011281090284102188,88153,18.4438,0.138070916938617,55246.165543368086
TranID1011281090284102188,88154,18.4922,0.13770406942651994,55204.252464363395
TranID1011281090284102188,88155,18.4552,0.136146725314335,55204.2575684376
TranID1011281090284102188,88156,18.7207,0.15193292354346802,55204.262719212995
TranID1011281090284102188,88157,18.4833,0.13721926885471,55204.267897939804
TranID1011281090284102188,88158,18.4206,0.13625688389483198,55270.122622511386
TranID1011281090284102188,88159,18.4969,0.141478934677799,55270.1277683219
TranID1011281090284102188,88160,18.329,0.131364679125118,55270.1329791201
TranID1011281090284102188,88161,18.5234,0.14323899937634,55270.138136759415
TranID1011281090284102188,88162,18.3501,0.162815893469495,55276.109669699006
TranID1011281090284102188,88163,18.9585,0.22190383407855604,55276.1141980441
TranID1011281090284102188,88164,18.6889,0.189353331461892,55276.11871581031
TranID1011281090284102188,88165,18.4401,0.16992244268036802,55276.1232397684
TranID1011281090284102188,88166,18.583,0.158326158884982,55506.4343863196
TranID1011281090284102188,88167,18.5908,0.159584618883692,55506.444773333205
TranID1011281090284102188,88168,18.4218,0.148383456040344,55506.44996168991
TranID1011281090284102188,88169,18.8946,0.165206878908009,55515.325083680495
TranID1011281090284102188,88170,18.6288,0.148442981111052,55515.334260196905
TranID1011281090284102188,88171,18.7612,0.157891843592168,55515.338889247694
TranID1011281090284102188,88172,14.3665,0.0575382558543468,55528.385873125095
TranID1011281090284102188,88173,14.3385,0.0574718003799759,55528.399792338
TranID1011281090284102188,88174,14.332,0.0574927535091265,55528.4067604399
TranID1011281090284102188,88175,19.003,0.177979647029048,55498.4920852082
TranID1011281090284102188,88176,18.5672,0.147268681119245,55498.509320798796
TranID1011281090284102188,88177,18.5961,0.15023611143511806,55498.5180120831
TranID1011281090284102188,88178,18.6529,0.128542092021638,55602.2061246641
TranID1011281090284102188,88179,18.9159,0.143191510982138,55602.2153050116
TranID1011281090284102188,88180,18.4087,0.11698121385569,55602.2243914351
TranID1011281090284102188,88181,18.5501,0.12345415532118302,55602.233520879694
TranID1011281090284102188,88182,18.543,0.14408929803093698,55569.168105462995
TranID1011281090284102188,88183,18.5037,0.142420916959134,55569.1732145138
TranID1011281090284102188,88184,18.3363,0.132140547095704,55569.178337592595
TranID1011281090284102188,88185,18.4228,0.136060403991033,55569.1835185187
TranID1011281090284102188,88186,18.361,0.144069874800373,55586.2026314815
TranID1011281090284102188,88187,18.5989,0.159089506995309,55586.209418205995
TranID1011281090284102188,88188,18.3941,0.14499326686489902,55586.2170580556
TranID1011281090284102188,88189,18.5849,0.167358525705018,55586.224639085594
TranID1011281090284102188,88190,18.5192,0.144035905937693,55588.213020266
TranID1011281090284102188,88191,18.5525,0.14573571913646,55588.218215080895
TranID1011281090284102188,88192,18.5619,0.14684996560552602,55588.2234004284
TranID1011281090284102188,88193,18.5779,0.14700647463903102,55588.228467928304
TranID1011281090284102188,88194,18.7806,0.15454988065553102,55628.166614594906
TranID1011281090284102188,88195,18.5582,0.140488917065238,55628.1740391781
TranID1011281090284102188,88196,18.8429,0.158868117661409,55628.181497558
TranID1011281090284102188,88197,18.6336,0.14502807428907002,55628.18902791661
TranID1011281090284102188,88198,18.2576,0.113920041595473,54554.1768336229
TranID1011281090284102188,88199,18.3213,0.117004844473863,54554.1775346992
TranID1011281090284102188,88200,18.2839,0.114895404917585,54554.178236007
TranID1011281090284102188,88201,18.3994,0.12018743354770403,54554.1789369674
TranID1011281090284102188,88202,18.3929,0.13763850963768698,55867.3216828471
TranID1011281090284102188,88203,18.6228,0.15190937109704405,55867.3296051966
TranID1011281090284102188,88204,18.5404,0.145553840578595,55867.3375046528
TranID1011281090284102188,88205,18.3003,0.132123034452955,55867.3452994446
TranID1011281090284102188,88206,18.2705,0.129049353341862,55883.4115768867
TranID1011281090284102188,88207,18.2747,0.129486760316992,55883.418692430496
TranID1011281090284102188,88208,18.3491,0.13382417849348,55883.4258435881
TranID1011281090284102188,88209,18.327,0.132478538427105,55883.4329981483
TranID1011281090284102188,88210,18.5698,0.14613778275110198,55888.339631273
TranID1011281090284102188,88211,18.5238,0.14414761965190698,55888.347527199
TranID1011281090284102188,88212,18.8637,0.166627882436742,55888.355493101786
TranID1011281090284102188,88213,18.2799,0.129399461354718,55888.363434235995
TranID1011281090284102188,88214,18.5857,0.14211971965537698,55855.3531888542
TranID1011281090284102188,88215,18.2734,0.129558067128206,55855.361697488486
TranID1011281090284102188,88216,18.4493,0.13430568554317698,55855.370213136506
TranID1011281090284102188,88217,18.343,0.132460852142858,55855.3787835995
TranID1011281090284102188,88218,18.2576,0.132144049860335,55919.176126203485
TranID1011281090284102188,88219,18.245,0.131241624208441,55919.184551782404
TranID1011281090284102188,88220,18.2253,0.130054946265762,55919.193024861204
TranID1011281090284102188,88221,18.3005,0.133429148442661,55919.2016195487
TranID1011281090284102188,88222,18.8406,0.166562744339529,55926.3312479165
TranID1011281090284102188,88223,18.5126,0.143664227912027,55926.33582223389
TranID1011281090284102188,88224,18.461,0.140853238807135,55926.3404270951
TranID1011281090284102188,88225,18.3373,0.13550822091760698,55926.3449179628
TranID1011281090284102188,88226,18.5793,0.14923031843459306,55939.262815624905
TranID1011281090284102188,88227,18.6753,0.155282199922452,55939.2711389815
TranID1011281090284102188,88228,18.5909,0.149640858932648,55939.2796315393
TranID1011281090284102188,88229,19.268,0.20476711386447,55939.2880478241
TranID1011281090284102188,88230,18.3256,0.13754447512793802,55986.099281898205
TranID1011281090284102188,88231,19.1225,0.196114569776073,55986.1043363079
TranID1011281090284102188,88232,18.6437,0.157088703408267,55986.1095012385
TranID1011281090284102188,88233,18.4587,0.14524254072605405,55986.1145866783
TranID1011281090284102188,88234,18.7987,0.155788062286133,56002.170652315
TranID1011281090284102188,88235,18.6534,0.14626586630870406,56002.17914442111
TranID1011281090284102188,88236,18.661,0.146740771694551,56002.1877935878
TranID1011281090284102188,88237,18.8575,0.159908299042801,56002.1967281713
TranID1011281090284102188,88238,18.3933,0.144318229519663,56196.3887094562
TranID1011281090284102188,88239,18.5469,0.153940684471684,56196.39540596071
TranID1011281090284102188,88240,18.2846,0.13774921497947198,56196.4021966551
TranID1011281090284102188,88241,18.502,0.151116358331018,56196.4089867012
TranID1011281090284102188,88242,18.6484,0.154431096951363,56264.353708507
TranID1011281090284102188,88243,18.5121,0.14480981479591698,56264.360437372685
TranID1011281090284102188,88244,18.136,0.124550311597537,56264.366868460595
TranID1011281090284102188,88245,18.8332,0.16689751094257502,56264.3732770025
TranID1011281090284102188,88246,18.2612,0.131388656986895,56296.2017118749
TranID1011281090284102188,88247,18.6038,0.151041329403959,56296.208463946794
TranID1011281090284102188,88248,18.2644,0.131878795949062,56296.215268692
TranID1011281090284102188,88249,18.6302,0.15309111580491,56296.2220499651
TranID1011281090284102188,88250,14.4469,0.0560993668018075,56309.2424252429
TranID1011281090284102188,88251,14.4606,0.0561148034370408,56309.2470358913
TranID1011281090284102188,88252,14.4673,0.0561298294622315,56309.251673229
TranID1011281090284102188,88253,14.4688,0.0561298742433241,56309.256319641114
TranID1011281090284102188,88254,18.5325,0.145766112289578,56324.1785808103
TranID1011281090284102188,88255,18.5612,0.14798524512936406,56324.1836234145
TranID1011281090284102188,88256,18.6924,0.156725386945956,56324.188708229005
TranID1011281090284102188,88257,18.5182,0.145262551947452,56324.1937493403
TranID1011281090284102188,88258,18.7366,0.162883628079864,56331.1917028935
TranID1011281090284102188,88259,18.5962,0.15516141106740802,56331.1968118288
TranID1011281090284102188,88260,18.8441,0.177090040658393,56331.20388946781
TranID1011281090284102188,88261,18.5153,0.14772901794283,56331.209021458395
TranID1011281090284102188,88262,18.3518,0.136498059489394,56346.1840734836
TranID1011281090284102188,88263,18.4353,0.141711123302296,56346.1896850001
TranID1011281090284102188,88264,18.9236,0.17572459779556698,56346.1953253239
TranID1011281090284102188,88265,18.3934,0.124153167832074,56364.1560606597
TranID1011281090284102188,88266,18.6666,0.13891316337169002,56364.16280581
TranID1011281090284102188,88267,18.5532,0.13267013375571002,56364.169639977
TranID1011281090284102188,88268,18.5971,0.13617816261801402,56364.1764658912
TranID1011281090284102188,88269,18.8539,0.15964776877897302,55951.2930981829
TranID1011281090284102188,88270,18.4397,0.141261699339332,55951.301884953886
TranID1011281090284102188,88271,18.5604,0.149004606444528,55951.3107010648
TranID1011281090284102188,88272,18.6782,0.157642667057636,55951.319733449294
TranID1011281090284102188,88273,18.9477,0.161929433706577,56388.1226773265
TranID1011281090284102188,88274,18.7267,0.146938583157212,56388.1267466553
TranID1011281090284102188,88275,18.5006,0.134071510031916,56388.130795231395
TranID1011281090284102188,88276,18.4177,0.129331720789318,56388.1348816667
TranID1011281090284102188,88277,18.1382,0.123203387393373,56569.4195681945
TranID1011281090284102188,88278,17.9853,0.116750279505302,56569.426860219806
TranID1011281090284102188,88279,18.2386,0.12791271839674498,56569.434233773
TranID1011281090284102188,88280,18.2818,0.130101087901869,56569.441593773205
TranID1011281090284102188,88281,17.9517,0.11622504636834402,56579.4271876388
TranID1011281090284102188,88282,17.973,0.116728993216879,56579.4338687849
TranID1011281090284102188,88283,18.1872,0.12691611444258,56579.4406205323
TranID1011281090284102188,88284,18.3744,0.13635948433717598,56579.4473582525
TranID1011281090284102188,88285,14.3712,0.055708881632160014,56591.394005856506
TranID1011281090284102188,88286,14.3886,0.0557355914035464,56591.403787511386
TranID1011281090284102188,88287,14.3691,0.0557029227544605,56591.4135625577
TranID1011281090284102188,88288,14.3802,0.055711982077975,56591.4233204862
TranID1010291180264169858,91109,15.2356,0.0638902298902059,53469.1364445137
TranID1010291180264169858,91110,15.2803,0.0643245051615187,53469.1396401622
TranID1010291180264169858,91111,15.3036,0.0645564578636008,53469.142865786795
TranID1010291180264169858,91112,15.2949,0.0644693039049006,53469.146057268605
